Dados do evento,Data de pagamento,Prazos (dias úteis),Dias entre pagamentos,Expectativa de juros (%),Juros projetados,Amortizações,Fluxo descontado (R$),Ativo
Juros|Amortização,16/06/2028,822,126,-,"334,320636","601,051625","726,085474",CART13
Juros|Amortização,15/12/2028,947,125,-,"311,646339","601,055328","681,718544",CART13
Juros|Amortização,15/06/2029,1070,123,-,"286,926704","661,15197","681,806718",CART13
Juros|Amortização,17/12/2029,1196,126,-,"271,887264","661,152483","645,440525",CART13
Juros|Amortização,17/06/2030,1320,124,-,"245,704958","661,159142","603,816689",CART13
Juros|Amortização,16/12/2030,1447,127,-,"229,416103","661,155602","570,213067",CART13
Juros|Amortização,16/06/2031,1569,122,-,"198,79994","781,367012","604,4255",CART13
Juros|Amortização,15/12/2031,1698,129,-,"183,584386","781,364651","571,853572",CART13
Juros|Amortização,15/06/2032,1822,124,-,"150,5934","661,157629","463,031063",CART13
Juros|Amortização,15/12/2032,1949,127,-,"131,965071","661,157687","435,043878",CART13
Juros|Amortização,15/06/2033,2075,126,-,"108,75494","601,050855","374,516863",CART13
Juros|Amortização,15/12/2033,2201,126,-,"88,615156","601,052314","350,034429",CART13
Juros|Amortização,15/06/2034,2325,124,-,"67,370691","601,052103","326,534514",CART13
Juros|Amortização,15/12/2034,2451,126,-,"48,335497","601,051562","305,155116",CART13
Juros|Amortização,15/06/2035,2574,123,-,"27,513508","420,735517","202,804232",CART13
Juros|Amortização,17/12/2035,2700,126,-,"14,097844","420,735518","189,242947",CART13
Juros|Amortização,15/07/2025,89,123,-,"13,704144","472,299033","476,048053",CEPE19
Juros,15/04/2025,28,124,-,"34,141368","0,00000000","33,85635",CEPEC1
Juros,15/10/2025,155,127,-,"34,97931","0,00000000","33,393115",CEPEC1
Juros,15/04/2026,279,124,-,"34,141368","0,00000000","31,405316",CEPEC1
Juros,15/10/2026,405,126,-,"34,699932","0,00000000","30,737418",CEPEC1
Juros,15/04/2027,528,123,-,"33,862181","0,00000000","28,910811",CEPEC1
Juros,15/10/2027,655,127,-,"34,97931","0,00000000","28,750345",CEPEC1
Juros,17/04/2028,781,126,-,"34,699932","0,00000000","27,464832",CEPEC1
Juros,16/10/2028,906,125,-,"34,42062","0,00000000","26,243004",CEPEC1
Juros,16/04/2029,1028,122,-,"33,583057","0,00000000","24,686055",CEPEC1
Juros|Amortização,15/10/2029,1154,126,-,"34,699932","399,458497","307,323816",CEPEC1
Juros,15/04/2030,1277,123,-,"22,574798","0,00000000","15,402046",CEPEC1
Juros|Amortização,15/10/2030,1405,128,-,"23,505845","399,459096","277,725263",CEPEC1
Juros,15/04/2031,1528,123,-,"11,287398","0,00000000","7,143506",CEPEC1
Juros|Amortização,15/10/2031,1656,128,-,"11,752922","399,459096","250,46085",CEPEC1
Juros|Amortização,16/06/2025,69,123,-,"31,670075","15,67054","46,259594",ASSR21
Juros|Amortização,15/12/2025,197,128,-,"32,423918","15,671235","45,025548",ASSR21
Juros|Amortização,15/06/2026,319,122,-,"30,348993","26,118487","50,747919",ASSR21
Juros|Amortização,15/12/2026,446,127,-,"30,694882","26,118138","48,933117",ASSR21
Juros|Amortização,15/06/2027,569,123,-,"28,821721","20,894883","41,093506",ASSR21
Juros|Amortização,15/12/2027,696,127,-,"29,039665","20,89414","39,555017",ASSR21
Juros|Amortização,16/06/2028,822,126,-,"28,07732","16,715866","34,017268",ASSR21
Juros|Amortização,15/12/2028,947,125,-,"27,271569","16,715449","32,035975",ASSR21
Juros|Amortização,15/06/2029,1070,123,-,"26,258209","16,193318","29,670406",ASSR21
Juros|Amortização,17/12/2029,1196,126,-,"26,344149","16,19317","28,502362",ASSR21
Juros|Amortização,17/06/2030,1320,124,-,"25,362458","12,536632","24,361883",ASSR21
Juros|Amortização,16/12/2030,1447,127,-,"25,54536","12,537012","23,460715",ASSR21
Juros|Amortização,16/06/2031,1569,122,-,"24,099103","13,05908","21,975251",ASSR21
Juros|Amortização,15/12/2031,1698,129,-,"25,039141","13,059292","21,578978",ASSR21
Juros|Amortização,15/06/2032,1822,124,-,"23,603408","18,282748","22,759652",ASSR21
Juros|Amortização,15/12/2032,1949,127,-,"23,540705","18,282893","21,779689",ASSR21
Juros|Amortização,15/06/2033,2075,126,-,"22,713604","5,22355","13,947392",ASSR21
Juros|Amortização,15/12/2033,2201,126,-,"22,531168","5,223527","13,283969",ASSR21
Juros|Amortização,15/06/2034,2325,124,-,"21,987966","2,612052","11,29531",ASSR21
Juros|Amortização,15/12/2034,2451,126,-,"22,257506","2,611586","10,947205",ASSR21
Juros|Amortização,15/06/2035,2574,123,-,"21,629634","10,447333","13,550439",ASSR21
Juros|Amortização,17/12/2035,2700,126,-,"21,801416","10,44702","13,060183",ASSR21
Juros|Amortização,16/06/2036,2822,122,-,"20,74465","57,460006","30,404325",ASSR21
Juros|Amortização,15/12/2036,2951,129,-,"19,900512","57,459807","28,804835",ASSR21
Juros|Amortização,15/06/2037,3073,122,-,"16,860554","65,29548","29,366267",ASSR21
Juros|Amortização,15/12/2037,3200,127,-,"15,264689","65,295333","27,597136",ASSR21
Juros|Amortização,15/06/2038,3324,124,-,"12,654315","65,295555","25,617172",ASSR21
Juros|Amortização,15/12/2038,3450,126,-,"10,581454","65,295467","23,905952",ASSR21
Juros|Amortização,15/06/2039,3575,125,-,"8,233962","47,012756","16,692785",ASSR21
Juros|Amortização,15/12/2039,3702,127,-,"6,712791","47,012749","15,557445",ASSR21
Juros|Amortização,15/06/2040,3828,126,-,"5,017073","47,012876","14,444132",ASSR21
Juros|Amortização,17/12/2040,3954,126,-,"3,37512","47,01277","13,410494",ASSR21
Juros|Amortização,17/06/2041,4078,124,-,"1,705193","49,624688","13,105699",ASSR21
Juros,15/04/2025,28,124,-,"31,958836","0,00000000","31,692231",AESLA5
Juros,15/10/2025,155,127,-,"32,743772","0,00000000","31,260003",AESLA5
Juros,15/04/2026,279,124,-,"31,958836","0,00000000","29,399471",AESLA5
Juros,15/10/2026,405,126,-,"32,482064","0,00000000","28,775347",AESLA5
Juros,15/04/2027,528,123,-,"31,697316","0,00000000","27,065597",AESLA5
Juros,15/10/2027,655,127,-,"32,743772","0,00000000","26,916729",AESLA5
Juros,17/04/2028,781,126,-,"32,482064","0,00000000","25,71376",AESLA5
Juros,16/10/2028,906,125,-,"32,220419","0,00000000","24,570357",AESLA5
Juros,16/04/2029,1028,122,-,"31,435857","0,00000000","23,112861",AESLA5
Juros,15/10/2029,1154,126,-,"32,482064","0,00000000","22,998547",AESLA5
Juros,15/04/2030,1277,123,-,"31,697316","0,00000000","21,632039",AESLA5
Juros,15/10/2030,1405,128,-,"33,005544","0,00000000","21,678558",AESLA5
Juros,15/04/2031,1528,123,-,"31,697316","0,00000000","20,067079",AESLA5
Juros|Amortização,15/10/2031,1656,128,-,"33,005544","355,87953","236,947143",AESLA5
Juros,15/04/2032,1781,125,-,"21,48029","0,00000000","12,60749",AESLA5
Juros|Amortização,15/10/2032,1908,127,-,"21,829193","355,880064","213,424661",AESLA5
Juros,18/04/2033,2034,126,-,"10,827359","0,00000000","5,891662",AESLA5
Juros|Amortização,17/10/2033,2160,126,-,"10,827359","355,880064","192,1602",AESLA5
Juros|Amortização,17/03/2025,7,7,-,"0,03247","0,021548","0,053895",AHGD13
Juros|Amortização,15/09/2025,133,126,-,"0,036161","0,021597","0,055318",AHGD13
Juros|Amortização,16/03/2026,258,125,-,"0,035098","0,024081","0,054425",AHGD13
Juros|Amortização,15/09/2026,384,126,-,"0,034518","0,024067","0,05172",AHGD13
Juros|Amortização,15/03/2027,506,122,-,"0,032564","0,023089","0,047225",AHGD13
Juros|Amortização,15/09/2027,634,128,-,"0,03335","0,023065","0,045923",AHGD13
Juros|Amortização,15/03/2028,759,125,-,"0,031731","0,025148","0,044461",AHGD13
Juros|Amortização,15/09/2028,886,127,-,"0,031335","0,025127","0,042353",AHGD13
Juros|Amortização,15/03/2029,1007,121,-,"0,028961","0,02666","0,040115",AHGD13
Juros|Amortização,17/09/2029,1135,128,-,"0,029692","0,026705","0,03902",AHGD13
Juros|Amortização,15/03/2030,1256,121,-,"0,027117","0,026846","0,035898",AHGD13
Juros|Amortização,16/09/2030,1384,128,-,"0,027733","0,026914","0,034874",AHGD13
Juros|Amortização,17/03/2031,1508,124,-,"0,025897","0,028225","0,033177",AHGD13
Juros|Amortização,15/09/2031,1634,126,-,"0,025307","0,028191","0,03148",AHGD13
Juros|Amortização,15/03/2032,1759,125,-,"0,024095","0,030771","0,031002",AHGD13
Juros|Amortização,15/09/2032,1887,128,-,"0,023559","0,030785","0,029457",AHGD13
Juros|Amortização,15/03/2033,2011,124,-,"0,021719","0,032809","0,028391",AHGD13
Juros|Amortização,15/09/2033,2139,128,-,"0,021233","0,032853","0,027015",AHGD13
Juros|Amortização,15/03/2034,2263,124,-,"0,019394","0,032855","0,025068",AHGD13
Juros|Amortização,15/09/2034,2390,127,-,"0,01868","0,032841","0,023721",AHGD13
Juros|Amortização,15/03/2035,2511,121,-,"0,016647","0,032817","0,021897",AHGD13
Juros|Amortização,17/09/2035,2639,128,-,"0,016427","0,032828","0,020917",AHGD13
Juros|Amortização,17/03/2036,2761,122,-,"0,0145","0,033342","0,019528",AHGD13
Juros|Amortização,15/09/2036,2887,126,-,"0,013784","0,033352","0,018469",AHGD13
Juros|Amortização,16/03/2037,3012,125,-,"0,012482","0,035411","0,01802",AHGD13
Juros|Amortização,15/09/2037,3138,126,-,"0,011308","0,035405","0,016872",AHGD13
Juros|Amortização,15/03/2038,3260,122,-,"0,009709","0,032837","0,01477",AHGD13
Juros|Amortização,15/09/2038,3388,128,-,"0,008994","0,035927","0,01496",AHGD13
Juros|Amortização,15/03/2039,3512,124,-,"0,007437","0,032338","0,012724",AHGD13
Juros|Amortização,15/09/2039,3640,128,-,"0,006498","0,032332","0,011916",AHGD13
Juros|Amortização,15/03/2040,3765,125,-,"0,005188","0,035399","0,01196",AHGD13
Juros|Amortização,17/09/2040,3893,128,-,"0,00402","0,035404","0,011145",AHGD13
Juros|Amortização,15/03/2041,4014,121,-,"0,002573","0,037257","0,010826",AHGD13
Juros|Amortização,16/09/2041,4142,128,-,"0,001362","0,037258","0,01007",AHGD13
Juros,16/05/2025,48,121,-,"51,478678","0,00000000","50,523766",CASN23
Juros,17/11/2025,178,130,-,"55,405634","0,00000000","51,689102",CASN23
Juros|Amortização,18/05/2026,300,122,-,"51,914327","66,569968","105,399333",CASN23
Juros|Amortização,16/11/2026,426,126,-,"50,304954","66,570301","98,981497",CASN23
Juros|Amortização,17/05/2027,549,123,-,"45,806359","66,570343","90,713167",CASN23
Juros|Amortização,16/11/2027,675,126,-,"43,597591","66,569847","84,664562",CASN23
Juros|Amortização,16/05/2028,800,125,-,"39,916687","66,569653","77,941023",CASN23
Juros|Amortização,16/11/2028,927,127,-,"37,190379","66,569877","72,275016",CASN23
Juros|Amortização,16/05/2029,1049,122,-,"32,446445","66,56995","65,765221",CASN23
Juros|Amortização,16/11/2029,1176,127,-,"30,428494","66,569883","61,311028",CASN23
Juros|Amortização,16/05/2030,1298,122,-,"25,957159","66,569959","55,76673",CASN23
Juros|Amortização,18/11/2030,1428,130,-,"24,239961","66,569892","52,02545",CASN23
Juros|Amortização,16/05/2031,1549,121,-,"19,304504","66,570102","46,929838",CASN23
Juros|Amortização,17/11/2031,1679,130,-,"17,314254","66,569943","43,57538",CASN23
Juros|Amortização,17/05/2032,1802,123,-,"13,087531","66,569944","39,441204",CASN23
Juros|Amortização,16/11/2032,1928,126,-,"10,060986","66,569877","36,122826",CASN23
Juros|Amortização,16/05/2033,2053,125,-,"6,652786","66,569977","32,873648",CASN23
Juros|Amortização,16/11/2033,2180,127,-,"3,380944","66,569978","29,886853",CASN23
Juros,16/06/2025,69,69,-,"38,681118","0,00000000","37,844752",CDES11
Juros,15/12/2025,197,128,-,"40,621068","0,00000000","38,163406",CDES11
Juros,15/06/2026,319,122,-,"38,681118","0,00000000","34,963063",CDES11
Juros,15/12/2026,446,127,-,"40,297496","0,00000000","34,987688",CDES11
Juros,15/06/2027,569,123,-,"39,004195","0,00000000","32,570586",CDES11
Juros|Amortização,15/12/2027,696,127,-,"40,297496","10,14462","40,460784",CDES11
Juros|Amortização,16/06/2028,822,126,-,"39,57428","10,043174","38,241929",CDES11
Juros|Amortização,15/12/2028,947,125,-,"38,861599","9,942742","36,154775",CDES11
Juros|Amortização,15/06/2029,1070,123,-,"37,845731","9,843315","33,9784",CDES11
Juros|Amortização,17/12/2029,1196,126,-,"38,398885","9,744882","32,960112",CDES11
Juros|Amortização,17/06/2030,1320,124,-,"37,399938","20,259609","37,954154",CDES11
Juros|Amortização,16/12/2030,1447,127,-,"37,517744","20,778641","36,860095",CDES11
Juros|Amortização,16/06/2031,1569,122,-,"35,220582","20,321511","33,787163",CDES11
Juros|Amortização,15/12/2031,1698,129,-,"36,461497","19,874438","32,897777",CDES11
Juros|Amortização,15/06/2032,1822,124,-,"34,250755","20,32071","30,639816",CDES11
Juros|Amortização,15/12/2032,1949,127,-,"34,288449","20,716521","29,665331",CDES11
Juros|Amortização,15/06/2033,2075,126,-,"33,196893","20,219324","27,681187",CDES11
Juros|Amortização,15/12/2033,2201,126,-,"32,400168","20,556313","26,369083",CDES11
Juros|Amortização,15/06/2034,2325,124,-,"31,079138","20,042406","24,474812",CDES11
Juros|Amortização,15/12/2034,2451,126,-,"30,800409","86,763577","54,082159",CDES11
Juros|Amortização,15/06/2035,2574,123,-,"26,717249","86,861284","50,251965",CDES11
Juros|Amortização,17/12/2035,2700,126,-,"23,958869","86,948146","47,14983",CDES11
Juros|Amortização,16/06/2036,2822,122,-,"19,868647","87,020501","43,718916",CDES11
Juros|Amortização,15/12/2036,2951,129,-,"17,519124","86,812069","40,96392",CDES11
Juros|Amortização,15/06/2037,3073,122,-,"13,240466","86,812069","37,794629",CDES11
Juros|Amortização,15/12/2037,3200,127,-,"10,345311","86,725256","35,222185",CDES11
Juros|Amortização,15/06/2038,3324,124,-,"6,734204","86,855475","32,650976",CDES11
Juros|Amortização,15/12/2038,3450,126,-,"3,422466","86,855475","30,263153",CDES11
Juros,15/04/2025,28,28,-,"29,794932","0,00000000","29,549876",ALUP18
Juros,15/10/2025,155,127,-,"32,953582","0,00000000","31,480925",ALUP18
Juros,15/04/2026,279,124,-,"32,163031","0,00000000","29,622227",ALUP18
Juros,15/10/2026,405,126,-,"32,689998","0,00000000","29,009171",ALUP18
Juros,15/04/2027,528,123,-,"31,899647","0,00000000","27,299223",ALUP18
Juros,15/10/2027,655,127,-,"32,953582","0,00000000","27,164307",ALUP18
Juros,17/04/2028,781,126,-,"32,689998","0,00000000","25,963939",ALUP18
Juros,16/10/2028,906,125,-,"32,426481","0,00000000","24,822373",ALUP18
Juros,16/04/2029,1028,122,-,"31,636327","0,00000000","23,361548",ALUP18
Juros,15/10/2029,1154,126,-,"32,689998","0,00000000","23,258952",ALUP18
Juros,15/04/2030,1277,123,-,"31,899647","0,00000000","21,887951",ALUP18
Juros,15/10/2030,1405,128,-,"33,21723","0,00000000","21,947554",ALUP18
Juros,15/04/2031,1528,123,-,"31,899647","0,00000000","20,326031",ALUP18
Juros,15/10/2031,1656,128,-,"33,21723","0,00000000","20,381381",ALUP18
Juros,15/04/2032,1781,125,-,"32,426481","0,00000000","19,17599",ALUP18
Juros|Amortização,15/10/2032,1908,127,-,"32,953582","340,716515","212,852095",ALUP18
Juros,18/04/2033,2034,126,-,"21,793342","0,00000000","11,961154",ALUP18
Juros|Amortização,17/10/2033,2160,126,-,"21,793342","340,717027","191,703215",ALUP18
Juros,17/04/2034,2285,125,-,"10,808832","0,00000000","5,509034",ALUP18
Juros|Amortização,16/10/2034,2410,125,-,"10,808832","340,717027","172,679911",ALUP18
Juros|Amortização,15/05/2025,47,120,-,"30,716119","23,012629","52,941293",CAJS11
Juros|Amortização,17/11/2025,178,131,-,"32,932605","23,644749","53,500548",CAJS11
Juros|Amortização,15/05/2026,299,121,-,"29,782103","24,338753","49,268838",CAJS11
Juros|Amortização,16/11/2026,426,127,-,"30,624842","24,970268","48,631509",CAJS11
Juros|Amortização,17/05/2027,549,123,-,"28,998561","26,096257","46,367226",CAJS11
Juros|Amortização,16/11/2027,675,126,-,"29,019848","26,901471","45,236364",CAJS11
Juros|Amortização,15/05/2028,799,124,-,"27,847965","27,617899","43,15378",CAJS11
Juros|Amortização,16/11/2028,927,128,-,"28,010625","28,451747","42,197745",CAJS11
Juros|Amortização,15/05/2029,1048,121,-,"25,731743","29,379792","39,651963",CAJS11
Juros|Amortização,16/11/2029,1176,128,-,"26,444914","30,182423","39,136807",CAJS11
Juros|Amortização,15/05/2030,1297,121,-,"24,208481","31,048318","36,765209",CAJS11
Juros|Amortização,18/11/2030,1428,131,-,"25,376104","31,952581","36,605898",CAJS11
Juros|Amortização,15/05/2031,1548,120,-,"22,408177","32,958061","34,044942",CAJS11
Juros|Amortização,17/11/2031,1679,131,-,"23,576982","33,94038","33,941757",CAJS11
Juros|Amortização,17/05/2032,1802,123,-,"21,236081","34,872907","31,855689",CAJS11
Juros|Amortização,16/11/2032,1928,126,-,"20,831685","35,963849","30,994074",CAJS11
Juros|Amortização,16/05/2033,2053,125,-,"19,713636","36,994605","29,754798",CAJS11
Juros|Amortização,16/11/2033,2180,127,-,"19,039603","38,066015","28,791425",CAJS11
Juros|Amortização,15/05/2034,2303,123,-,"17,442393","39,241702","27,495698",CAJS11
Juros|Amortização,16/11/2034,2431,128,-,"17,098532","40,419625","26,800664",CAJS11
Juros|Amortização,15/05/2035,2552,121,-,"15,117899","41,616045","25,449288",CAJS11
Juros|Amortização,16/11/2035,2680,128,-,"14,877528","43,027492","24,950884",CAJS11
Juros|Amortização,15/05/2036,2801,121,-,"12,953203","44,368828","23,77844",CAJS11
Juros|Amortização,17/11/2036,2932,131,-,"12,808656","45,704128","23,293799",CAJS11
Juros|Amortização,15/05/2037,3053,121,-,"10,649652","47,013877","22,09952",CAJS11
Juros|Amortização,16/11/2037,3180,127,-,"9,922005","48,170627","21,39322",CAJS11
Juros|Amortização,17/05/2038,3303,123,-,"8,352919","49,630965","20,54384",CAJS11
Juros|Amortização,16/11/2038,3429,126,-,"7,236921","51,224714","19,909264",CAJS11
Juros|Amortização,16/05/2039,3554,125,-,"5,824824","52,648864","19,146574",CAJS11
Juros|Amortização,16/11/2039,3681,127,-,"4,50515","54,244361","18,484527",CAJS11
Juros|Amortização,15/05/2040,3806,125,-,"2,999553","55,824314","17,795246",CAJS11
Juros|Amortização,16/11/2040,3934,128,-,"1,56114","57,662807","17,210157",CAJS11
Juros,15/04/2025,28,124,-,"34,484438","0,00000000","34,195397",CEEBC4
Juros,15/10/2025,155,127,-,"35,331609","0,00000000","33,72311",CEEBC4
Juros,15/04/2026,279,124,-,"34,484438","0,00000000","31,710182",CEEBC4
Juros,15/10/2026,405,126,-,"35,049149","0,00000000","31,031539",CEEBC4
Juros,15/04/2027,528,123,-,"34,202183","0,00000000","29,18244",CEEBC4
Juros,15/10/2027,655,127,-,"35,331609","0,00000000","29,016892",CEEBC4
Juros,17/04/2028,781,126,-,"35,049149","0,00000000","27,715022",CEEBC4
Juros,16/10/2028,906,125,-,"34,766758","0,00000000","26,477852",CEEBC4
Juros,16/04/2029,1028,122,-,"33,919997","0,00000000","24,902723",CEEBC4
Juros,15/10/2029,1154,126,-,"35,049149","0,00000000","24,775292",CEEBC4
Juros|Amortização,15/04/2030,1277,123,-,"34,202183","377,871282","280,710001",CEEBC4
Juros,15/10/2030,1405,128,-,"23,742768","0,00000000","15,563373",CEEBC4
Juros|Amortização,15/04/2031,1528,123,-,"22,801467","377,871848","253,107339",CEEBC4
Juros,15/10/2031,1656,128,-,"11,871383","0,00000000","7,216137",CEEBC4
Juros|Amortização,15/04/2032,1781,125,-,"11,588925","377,871848","228,006913",CEEBC4
Juros|Amortização,15/07/2025,89,251,-,"500,518334","7.096,10226","7.403,489693",AEGP23
Juros|Amortização,15/08/2025,112,123,-,"39,580977","243,698248","275,1523",AGVF12
Juros|Amortização,18/02/2026,240,128,-,"32,973501","243,698248","259,94156",AGVF12
Juros|Amortização,17/08/2026,364,124,-,"23,944791","243,698004","243,484002",AGVF12
Juros|Amortização,15/02/2027,486,122,-,"15,701627","243,698369","228,620173",AGVF12
Juros|Amortização,16/08/2027,613,127,-,"8,177908","243,698369","214,781665",AGVF12
Juros|Amortização,17/03/2025,7,7,-,"0,03247","0,021548","0,053895",ATII12
Juros|Amortização,15/09/2025,133,126,-,"0,036161","0,021597","0,055317",ATII12
Juros|Amortização,16/03/2026,258,125,-,"0,035098","0,024081","0,054425",ATII12
Juros|Amortização,15/09/2026,384,126,-,"0,034518","0,024067","0,05172",ATII12
Juros|Amortização,15/03/2027,506,122,-,"0,032564","0,023089","0,047224",ATII12
Juros|Amortização,15/09/2027,634,128,-,"0,03335","0,023065","0,045922",ATII12
Juros|Amortização,15/03/2028,759,125,-,"0,031731","0,025148","0,044459",ATII12
Juros|Amortização,15/09/2028,886,127,-,"0,031335","0,025127","0,042351",ATII12
Juros|Amortização,15/03/2029,1007,121,-,"0,028961","0,02666","0,040114",ATII12
Juros|Amortização,17/09/2029,1135,128,-,"0,029692","0,026705","0,039018",ATII12
Juros|Amortização,15/03/2030,1256,121,-,"0,027117","0,026846","0,035896",ATII12
Juros|Amortização,16/09/2030,1384,128,-,"0,027733","0,026914","0,034872",ATII12
Juros|Amortização,17/03/2031,1508,124,-,"0,025897","0,028225","0,033175",ATII12
Juros|Amortização,15/09/2031,1634,126,-,"0,025307","0,028191","0,031478",ATII12
Juros|Amortização,15/03/2032,1759,125,-,"0,024095","0,030771","0,031",ATII12
Juros|Amortização,15/09/2032,1887,128,-,"0,023559","0,030785","0,029455",ATII12
Juros|Amortização,15/03/2033,2011,124,-,"0,021719","0,032809","0,028389",ATII12
Juros|Amortização,15/09/2033,2139,128,-,"0,021233","0,032853","0,027013",ATII12
Juros|Amortização,15/03/2034,2263,124,-,"0,019394","0,032855","0,025066",ATII12
Juros|Amortização,15/09/2034,2390,127,-,"0,01868","0,032841","0,023719",ATII12
Juros|Amortização,15/03/2035,2511,121,-,"0,016647","0,032817","0,021895",ATII12
Juros|Amortização,17/09/2035,2639,128,-,"0,016427","0,032828","0,020915",ATII12
Juros|Amortização,17/03/2036,2761,122,-,"0,0145","0,033342","0,019526",ATII12
Juros|Amortização,15/09/2036,2887,126,-,"0,013784","0,033352","0,018467",ATII12
Juros|Amortização,16/03/2037,3012,125,-,"0,012482","0,035411","0,018018",ATII12
Juros|Amortização,15/09/2037,3138,126,-,"0,011308","0,035405","0,01687",ATII12
Juros|Amortização,15/03/2038,3260,122,-,"0,009709","0,032837","0,014768",ATII12
Juros|Amortização,15/09/2038,3388,128,-,"0,008994","0,035927","0,014958",ATII12
Juros|Amortização,15/03/2039,3512,124,-,"0,007437","0,032338","0,012722",ATII12
Juros|Amortização,15/09/2039,3640,128,-,"0,006498","0,032332","0,011914",ATII12
Juros|Amortização,15/03/2040,3765,125,-,"0,005188","0,035399","0,011958",ATII12
Juros|Amortização,17/09/2040,3893,128,-,"0,00402","0,035404","0,011143",ATII12
Juros|Amortização,15/03/2041,4014,121,-,"0,002573","0,037257","0,010824",ATII12
Juros|Amortização,16/09/2041,4142,128,-,"0,001362","0,037258","0,010068",ATII12
-,15/01/2026,218,218,-,"0,00000000","0,00000000","0,00000000",ACRC21
Juros|Amortização,15/07/2026,341,123,-,"40,701925","25,775281","59,552161",ACRC21
Juros|Amortização,15/01/2027,467,126,-,"40,773984","21,193198","53,300771",ACRC21
